instanceID	label	comment	annotator
pair_22_(2 Corinthians 5:17)	3		Nisha
pair_105_(Hebrews 11:1)	1		Nisha
pair_48_(Genesis 1:1)	2		Nisha
pair_43_(1 Samuel 16:7)	2		Nisha
pair_46_(2 Corinthians 5:7)	2		Nisha
pair_56_(2 Corinthians 5:7)	3		Nisha
pair_65_(John 8:32)	1		Nisha
pair_126_(Jeremiah 17:9)	2		Nisha
pair_66_(Exodus 20:3)	1		Nisha
pair_110_(2 Corinthians 5:17)	1		Nisha
pair_42_(2 Corinthians 5:17)	1		shur
pair_73_(Genesis 1:1)	2		shur
pair_49_(Jeremiah 17:9)	3		shur
pair_88_(Ephesians 5:25)	2		shur
pair_87_(Hebrews 11:1)	1		shur
pair_28_(Genesis 1:1)	4		shur
pair_96_(1 Samuel 16:7)	2		shur
pair_112_(Ephesians 5:25)	3		shur
pair_133_(Ephesians 5:25)	4		shur
pair_75_(Ephesians 5:25)	2		shur
pair_93_(2 Corinthians 5:17)	1		shur
pair_137_(Genesis 1:1)	1		shur
pair_95_(1 Samuel 16:7)	3		shur
pair_114_(John 8:32)	1		shur
pair_120_(John 8:32)	1		shur
pair_98_(John 8:32)	1		shur
pair_7_(Genesis 1:1)	3		shur
pair_10_(Jeremiah 17:9)	3		shur
pair_142_(2 Corinthians 5:17)	2		shur
pair_17_(Hebrews 11:1)	3		shur
pair_6_(1 Samuel 16:7)	1		shur
pair_116_(Genesis 1:1)	3		shur
pair_133_(2 Corinthians 5:17)	3		shur
pair_78_(Jeremiah 17:9)	1		shur
pair_33_(1 Samuel 16:7)	4		shur
pair_123_(1 Samuel 16:7)	2		shur
pair_69_(1 John 4:8)	3		shur
pair_24_(Ephesians 5:25)	2		shur
pair_43_(2 Corinthians 5:17)	3		shur
pair_46_(Hebrews 11:1)	2		shur
pair_5_(1 John 4:8)	3		shur
pair_99_(John 8:32)	4		shur
pair_87_(Genesis 1:1)	3		shur
pair_60_(Hebrews 11:1)	3		shur
pair_136_(Genesis 1:1)	1		shur
pair_148_(Genesis 1:1)	3		shur
pair_98_(Genesis 1:1)	2		shur
pair_90_(1 Samuel 16:7)	2		shur
pair_86_(1 Samuel 16:7)	2		Nisha
pair_90_(Hebrews 11:1)	2		Nisha
pair_147_(Ephesians 5:25)	3		Nisha
pair_107_(Hebrews 11:1)	3		Nisha
pair_88_(Genesis 1:1)	3		Nisha
pair_81_(Genesis 1:1)	2		Nisha
pair_37_(Exodus 20:3)	3		Nisha
pair_58_(2 Corinthians 5:7)	2		Nisha
pair_83_(Genesis 1:1)	1		Nisha
pair_120_(Hebrews 11:1)	1		Nisha
pair_18_(2 Corinthians 5:7)	3		Nisha
pair_59_(Ephesians 5:25)	3		Nisha
pair_7_(Jeremiah 17:9)	1		Nisha
pair_50_(2 Corinthians 5:17)	1		Nisha
pair_54_(2 Corinthians 5:7)	3		Nisha
pair_119_(Genesis 1:1)	1		Nisha
pair_149_(Exodus 20:3)	2		Nisha
pair_101_(1 John 4:8)	3		Nisha
pair_20_(2 Corinthians 5:7)	1		Nisha
pair_112_(1 Samuel 16:7)	3		Nisha
pair_95_(John 8:32)	1		Nisha
pair_27_(1 Samuel 16:7)	2		Nisha
pair_15_(Genesis 1:1)	2		Nisha
pair_74_(John 8:32)	1		Nisha
pair_129_(Ephesians 5:25)	2		Nisha
pair_57_(2 Corinthians 5:17)	2		Nisha
pair_129_(1 John 4:8)	4		Nisha
pair_62_(Ephesians 5:25)	3		Nisha
pair_125_(2 Corinthians 5:7)	3		Nisha
pair_126_(1 Samuel 16:7)	3		Nisha
pair_83_(Jeremiah 17:9)	1		Nisha
pair_143_(John 8:32)	1		Nisha
pair_26_(Genesis 1:1)	1		Nisha
pair_94_(Genesis 1:1)	1		Nisha
pair_40_(Genesis 1:1)	2		Nisha
pair_96_(Exodus 20:3)	2		Nisha
pair_88_(Ephesians 5:25)	1		Nisha
pair_74_(Genesis 1:1)	2		Nisha
pair_78_(1 John 4:8)	3		Nisha
pair_137_(Genesis 1:1)	1		Nisha
pair_38_(Jeremiah 17:9)	1		Nisha
pair_27_(Ephesians 5:25)	2		Nisha
pair_2_(Genesis 1:1)	1		Nisha
pair_49_(2 Corinthians 5:7)	3		Nisha
pair_35_(1 Samuel 16:7)	3		Nisha
pair_19_(Jeremiah 17:9)	2		Nisha
pair_54_(2 Corinthians 5:17)	2		Nisha
pair_26_(Exodus 20:3)	3		Nisha
pair_110_(2 Corinthians 5:7)	3		Nisha
pair_87_(Exodus 20:3)	2		Nisha
pair_126_(John 8:32)	2		Nisha
pair_140_(2 Corinthians 5:17)	1		Nisha
pair_134_(John 8:32)	2		Nisha
pair_52_(1 Samuel 16:7)	2		Nisha
pair_72_(Hebrews 11:1)	2		Nisha
pair_119_(Ephesians 5:25)	2		Nisha
pair_29_(Ephesians 5:25)	3		Nisha
pair_51_(2 Corinthians 5:7)	1		Nisha
pair_64_(John 8:32)	1		Nisha
pair_56_(Jeremiah 17:9)	1		Nisha
pair_88_(2 Corinthians 5:17)	3		Nisha
pair_47_(1 Samuel 16:7)	3		Nisha
pair_73_(2 Corinthians 5:17)	2		Nisha
pair_142_(Ephesians 5:25)	3		Nisha
pair_149_(1 Samuel 16:7)	1		Nisha
pair_34_(Genesis 1:1)	2		Nisha
pair_141_(Ephesians 5:25)	1		Nisha
pair_94_(Hebrews 11:1)	2		Nisha
pair_101_(2 Corinthians 5:17)	1		Nisha
pair_49_(Hebrews 11:1)	3		Nisha
pair_138_(Jeremiah 17:9)	2		Nisha
pair_113_(John 8:32)	2		Nisha
pair_65_(1 Samuel 16:7)	1		Nisha
pair_59_(Genesis 1:1)	2		Nisha
pair_84_(2 Corinthians 5:7)	3		Nisha
pair_23_(2 Corinthians 5:17)	3		Nisha
pair_60_(2 Corinthians 5:7)	2		Nisha
pair_4_(Ephesians 5:25)	2		Nisha
pair_62_(Exodus 20:3)	1		Nisha
pair_98_(2 Corinthians 5:17)	1		Nisha
pair_143_(2 Corinthians 5:17)	3		Nisha
pair_41_(Exodus 20:3)	2		Nisha
pair_59_(Hebrews 11:1)	2		Nisha
pair_72_(Genesis 1:1)	2		Nisha
pair_110_(Genesis 1:1)	2		Nisha
pair_5_(2 Corinthians 5:17)	1		Nisha
pair_134_(1 John 4:8)	3		Nisha
pair_136_(1 Samuel 16:7)	2		Nisha
pair_47_(Genesis 1:1)	2		Nisha
pair_79_(1 Samuel 16:7)	4		Nisha
pair_109_(Genesis 1:1)	1		Nisha
pair_34_(Hebrews 11:1)	3		Nisha
pair_9_(Ephesians 5:25)	1		Nisha
pair_60_(2 Corinthians 5:17)	1		Nisha
pair_8_(Jeremiah 17:9)	1		Nisha
pair_67_(Ephesians 5:25)	3		Nisha
pair_85_(2 Corinthians 5:7)	1		Nisha
pair_133_(Jeremiah 17:9)	2		Nisha
pair_127_(John 8:32)	1		Nisha
pair_63_(John 8:32)	1		Nisha
pair_20_(Genesis 1:1)	2		Nisha
pair_59_(2 Corinthians 5:17)	2		Nisha
pair_71_(1 Samuel 16:7)	1		Nisha
pair_142_(Jeremiah 17:9)	2		shur
pair_40_(2 Corinthians 5:7)	3		Nisha
pair_125_(Genesis 1:1)	2		Nisha
pair_67_(1 Samuel 16:7)	2		Nisha
pair_112_(Hebrews 11:1)	1		Nisha
pair_99_(Jeremiah 17:9)	2		Nisha
pair_75_(1 John 4:8)	4		Nisha
pair_118_(1 Samuel 16:7)	1		Nisha
pair_37_(Jeremiah 17:9)	1		Nisha
pair_13_(John 8:32)	2		Nisha
pair_5_(Jeremiah 17:9)	3		Nisha
pair_73_(Exodus 20:3)	2		shur
pair_95_(Jeremiah 17:9)	1		Nisha
pair_78_(John 8:32)	2		Nisha
pair_80_(2 Corinthians 5:7)	2		Nisha
pair_107_(Ephesians 5:25)	1		Nisha
pair_139_(Ephesians 5:25)	3		Nisha
pair_105_(Jeremiah 17:9)	1		Nisha
pair_87_(2 Corinthians 5:17)	2		Nisha
pair_74_(1 John 4:8)	4		Nisha
pair_12_(Exodus 20:3)	3		Nisha
pair_39_(1 Samuel 16:7)	3		Nisha
pair_145_(Exodus 20:3)	1		Nisha
pair_5_(John 8:32)	1		Nisha
pair_116_(Jeremiah 17:9)	4		Nisha
pair_39_(Genesis 1:1)	1		Nisha
pair_1_(Hebrews 11:1)	1		Nisha
pair_91_(Exodus 20:3)	2		Nisha
pair_127_(Hebrews 11:1)	2		Nisha
pair_99_(1 John 4:8)	3		Nisha
pair_132_(Hebrews 11:1)	2		Nisha
pair_76_(1 John 4:8)	2		Nisha
pair_121_(Ephesians 5:25)	3		Nisha
pair_47_(Jeremiah 17:9)	1		Nisha
pair_85_(1 John 4:8)	4		Nisha
pair_118_(Exodus 20:3)	2		Nisha
pair_126_(2 Corinthians 5:17)	2		Nisha
pair_94_(1 Samuel 16:7)	1		Nisha
pair_136_(Exodus 20:3)	2		Nisha
pair_24_(Jeremiah 17:9)	2		Nisha
pair_23_(Hebrews 11:1)	1		Nisha
pair_11_(1 John 4:8)	3		Nisha
pair_75_(Exodus 20:3)	2		Nisha
pair_81_(John 8:32)	2		Nisha
pair_99_(Exodus 20:3)	3		Nisha
pair_128_(2 Corinthians 5:17)	1		Nisha
pair_124_(2 Corinthians 5:17)	1		Nisha
pair_21_(Exodus 20:3)	2		Nisha
pair_132_(Exodus 20:3)	2		Nisha
pair_9_(Ephesians 5:25)	2		shur
pair_78_(Exodus 20:3)	4		shur
pair_61_(Jeremiah 17:9)	-	"1. christians/pastors should be self reflective about their faults--2. just the source"	shur
pair_106_(Ephesians 5:25)	2		shur
pair_96_(Ephesians 5:25)	3		shur
pair_55_(2 Corinthians 5:7)	3		shur
pair_107_(Jeremiah 17:9)	4		shur
pair_55_(2 Corinthians 5:17)	4		shur
pair_143_(Hebrews 11:1)	-	2 - what is 'it'?	shur
pair_1_(Exodus 20:3)	2		shur
pair_17_(1 John 4:8)	4		shur
pair_132_(2 Corinthians 5:7)	1		shur
pair_62_(1 Samuel 16:7)	2		shur
pair_86_(John 8:32)	1		shur
pair_22_(Jeremiah 17:9)	1		shur
pair_145_(Genesis 1:1)	2		shur
pair_94_(Jeremiah 17:9)	1		shur
pair_4_(1 Samuel 16:7)	3		shur
pair_55_(Genesis 1:1)	2		shur
pair_127_(1 Samuel 16:7)	2		shur
pair_59_(John 8:32)	1		shur
pair_62_(2 Corinthians 5:17)	2		shur
pair_25_(Hebrews 11:1)	-		shur
pair_59_(2 Corinthians 5:7)	3		shur
pair_83_(Genesis 1:1)	2		shur
pair_148_(2 Corinthians 5:7)	2		shur
pair_40_(1 Samuel 16:7)	1		shur
pair_19_(Genesis 1:1)	1		shur
pair_68_(1 Samuel 16:7)	1		shur
pair_85_(2 Corinthians 5:17)	2		shur
pair_119_(John 8:32)	3		shur
pair_80_(Ephesians 5:25)	3		shur
pair_18_(Genesis 1:1)	2		shur
pair_0_(2 Corinthians 5:7)	2		shur
pair_68_(Jeremiah 17:9)	1		shur
pair_62_(Jeremiah 17:9)	3		shur
pair_55_(1 John 4:8)	3		shur
pair_83_(1 Samuel 16:7)	1		shur
pair_138_(2 Corinthians 5:17)	2		shur
pair_116_(1 Samuel 16:7)	3		shur
pair_14_(Exodus 20:3)	2		shur
pair_57_(2 Corinthians 5:17)	3		shur
pair_146_(1 Samuel 16:7)	1		shur
pair_43_(Hebrews 11:1)	3		shur
pair_5_(Hebrews 11:1)	2		shur
pair_53_(Genesis 1:1)	3		shur
pair_98_(Jeremiah 17:9)	2		shur
pair_103_(2 Corinthians 5:7)	3		shur
pair_100_(Exodus 20:3)	1		shur
pair_20_(2 Corinthians 5:17)	1		shur
pair_130_(Ephesians 5:25)	2		shur
pair_11_(Jeremiah 17:9)	3		shur
pair_124_(2 Corinthians 5:17)	1		shur
pair_48_(Ephesians 5:25)	4		shur
pair_141_(1 Samuel 16:7)	4		shur
pair_4_(Jeremiah 17:9)	2		shur
pair_0_(2 Corinthians 5:17)	3		shur
pair_99_(Genesis 1:1)	1		shur
pair_86_(Jeremiah 17:9)	2		shur
pair_138_(Hebrews 11:1)	3		shur
pair_132_(1 Samuel 16:7)	2		shur
pair_21_(Jeremiah 17:9)	1		shur
pair_109_(2 Corinthians 5:17)	1		shur
pair_129_(Genesis 1:1)	1		shur
pair_13_(1 Samuel 16:7)	2		shur
pair_18_(1 Samuel 16:7)	2		shur
pair_137_(1 Samuel 16:7)	3		shur
pair_38_(Genesis 1:1)	1		shur
pair_123_(Hebrews 11:1)	-		shur
pair_37_(Ephesians 5:25)	2		shur
pair_23_(Exodus 20:3)	-		shur
pair_126_(Genesis 1:1)	4		shur
pair_73_(1 John 4:8)	4		shur
pair_32_(2 Corinthians 5:17)	3		shur
pair_122_(Exodus 20:3)	3		shur
pair_139_(1 Samuel 16:7)	3		shur
pair_44_(Exodus 20:3)	2		shur
pair_74_(1 Samuel 16:7)	3		shur
pair_87_(Ephesians 5:25)	2		shur
pair_67_(Genesis 1:1)	1		shur
pair_5_(John 8:32)	1		shur
pair_77_(2 Corinthians 5:7)	2		shur
pair_98_(Ephesians 5:25)	3		shur
pair_66_(Jeremiah 17:9)	2		shur
pair_46_(2 Corinthians 5:7)	3		shur
pair_35_(Hebrews 11:1)	1		shur
pair_35_(Genesis 1:1)	1		shur
pair_84_(2 Corinthians 5:7)	3		shur
pair_18_(John 8:32)	4		shur
pair_59_(1 Samuel 16:7)	2		shur
pair_12_(Exodus 20:3)	2		shur
pair_134_(1 John 4:8)	4		shur
pair_145_(Ephesians 5:25)	2		shur
pair_62_(Hebrews 11:1)	1		shur
pair_74_(1 John 4:8)	3		shur
pair_19_(Jeremiah 17:9)	3		shur
pair_33_(2 Corinthians 5:7)	4		shur
pair_135_(2 Corinthians 5:17)	2		shur
pair_41_(Exodus 20:3)	3		shur
pair_62_(1 John 4:8)	3		shur
pair_19_(2 Corinthians 5:17)	3		shur
pair_54_(Genesis 1:1)	3		shur
pair_96_(Exodus 20:3)	2		shur
pair_143_(1 John 4:8)	3		shur
pair_16_(2 Corinthians 5:17)	1		shur
pair_126_(1 Samuel 16:7)	4		shur
pair_149_(2 Corinthians 5:17)	1		shur
pair_125_(Ephesians 5:25)	2		shur
pair_4_(Ephesians 5:25)	3		shur
pair_126_(John 8:32)	1		shur
pair_121_(1 Samuel 16:7)	2		shur
pair_72_(John 8:32)	2		shur
pair_87_(2 Corinthians 5:17)	2		shur
pair_138_(John 8:32)	1		shur
pair_83_(John 8:32)	2		shur
pair_147_(Genesis 1:1)	2		shur
pair_74_(Ephesians 5:25)	2		shur
pair_79_(1 Samuel 16:7)	3		shur
pair_23_(1 Samuel 16:7)	2		shur
pair_25_(Exodus 20:3)	3		shur
pair_50_(1 Samuel 16:7)	3		shur
pair_48_(Hebrews 11:1)	-		shur
pair_99_(1 John 4:8)	3		shur
pair_12_(Ephesians 5:25)	1		shur
pair_146_(Ephesians 5:25)	3		shur
pair_27_(Ephesians 5:25)	3		shur
pair_144_(John 8:32)	1		shur
pair_123_(2 Corinthians 5:17)	4		shur
pair_24_(1 Samuel 16:7)	3		shur
pair_11_(Exodus 20:3)	1		shur
pair_148_(Hebrews 11:1)	1		shur
pair_10_(Exodus 20:3)	3		shur
pair_73_(John 8:32)	2		shur
pair_44_(2 Corinthians 5:7)	4		shur
pair_117_(2 Corinthians 5:7)	2		shur
pair_71_(2 Corinthians 5:17)	2		shur
pair_132_(Genesis 1:1)	3		shur
pair_13_(1 John 4:8)	4		shur
pair_95_(1 John 4:8)	4		shur
pair_103_(Exodus 20:3)	3		shur
pair_60_(1 Samuel 16:7)	1		shur
pair_97_(Jeremiah 17:9)	3		shur
pair_146_(Jeremiah 17:9)	-		shur
pair_140_(Ephesians 5:25)	3		shur
pair_93_(Ephesians 5:25)	3		Nisha
pair_41_(2 Corinthians 5:17)	2		Nisha
pair_103_(Exodus 20:3)	2		Nisha
pair_71_(Genesis 1:1)	3		Nisha
pair_17_(Exodus 20:3)	1		Nisha
pair_66_(1 Samuel 16:7)	2		Nisha
pair_1_(John 8:32)	1		Nisha
pair_77_(Ephesians 5:25)	1		Nisha
pair_16_(1 Samuel 16:7)	3		Nisha
pair_147_(Jeremiah 17:9)	2		Nisha
pair_81_(Jeremiah 17:9)	1		Nisha
pair_148_(2 Corinthians 5:17)	4		shur
pair_31_(John 8:32)	2		Nisha
pair_114_(Hebrews 11:1)	3		Nisha
pair_30_(1 Samuel 16:7)	2		Nisha
pair_24_(Hebrews 11:1)	2		Nisha
pair_14_(Jeremiah 17:9)	2		Nisha
pair_8_(Genesis 1:1)	2		Nisha
pair_22_(2 Corinthians 5:7)	2		Nisha
pair_133_(2 Corinthians 5:7)	3		Nisha
pair_111_(2 Corinthians 5:17)	3		Nisha
pair_87_(1 Samuel 16:7)	1		Nisha
pair_75_(John 8:32)	2		Nisha
pair_1_(Jeremiah 17:9)	2		Nisha
pair_106_(Jeremiah 17:9)	2		Nisha
pair_140_(1 John 4:8)	3		Nisha
pair_29_(2 Corinthians 5:17)	4		Nisha
pair_87_(1 John 4:8)	3		Nisha
pair_121_(1 John 4:8)	4		Nisha
pair_73_(2 Corinthians 5:7)	1		Nisha
pair_81_(2 Corinthians 5:7)	2		Nisha
pair_53_(1 John 4:8)	4		Nisha
pair_22_(Hebrews 11:1)	2		Nisha
pair_54_(Exodus 20:3)	1		Nisha
pair_33_(2 Corinthians 5:17)	3		Nisha
pair_118_(Genesis 1:1)	2		Nisha
pair_109_(Jeremiah 17:9)	1		Nisha
pair_21_(1 John 4:8)	3		Nisha
pair_93_(2 Corinthians 5:17)	1		Nisha
pair_68_(John 8:32)	3		Nisha
pair_69_(2 Corinthians 5:7)	1		Nisha
pair_45_(Ephesians 5:25)	4		Nisha
pair_122_(Hebrews 11:1)	3		Nisha
pair_31_(1 Samuel 16:7)	3		Nisha
pair_23_(Ephesians 5:25)	3		Nisha
pair_29_(2 Corinthians 5:7)	3		Nisha
pair_83_(1 John 4:8)	3		Nisha
pair_8_(John 8:32)	1		Nisha
pair_18_(Ephesians 5:25)	3		Nisha
pair_16_(2 Corinthians 5:17)	1		Nisha
pair_146_(2 Corinthians 5:17)	2		Nisha
pair_83_(Ephesians 5:25)	1		Nisha
pair_147_(2 Corinthians 5:17)	2		Nisha
pair_12_(Hebrews 11:1)	4		Nisha
pair_59_(Exodus 20:3)	4		Nisha
pair_95_(1 Samuel 16:7)	3		Nisha
pair_105_(2 Corinthians 5:7)	3		Nisha
pair_76_(2 Corinthians 5:17)	1		Nisha
pair_46_(1 John 4:8)	2		Nisha
pair_121_(Hebrews 11:1)	2		Nisha
pair_38_(Genesis 1:1)	2		Nisha
pair_21_(Jeremiah 17:9)	2		Nisha
pair_31_(2 Corinthians 5:7)	3		Nisha
pair_78_(1 Samuel 16:7)	4		Nisha
pair_92_(Jeremiah 17:9)	3		Nisha
pair_130_(1 Samuel 16:7)	2		Nisha
pair_99_(2 Corinthians 5:7)	2		Nisha
pair_145_(Hebrews 11:1)	1		Nisha
pair_68_(Ephesians 5:25)	4		Nisha
pair_127_(Exodus 20:3)	3		Nisha
pair_57_(John 8:32)	2		Nisha
pair_149_(Jeremiah 17:9)	2		Nisha
pair_56_(Exodus 20:3)	3		Nisha
pair_127_(1 Samuel 16:7)	3		Nisha
pair_34_(Ephesians 5:25)	3		Nisha
pair_53_(2 Corinthians 5:7)	2		Nisha
pair_41_(2 Corinthians 5:7)	2		Nisha
pair_103_(Jeremiah 17:9)	1		Nisha
pair_116_(2 Corinthians 5:7)	3		Nisha
pair_16_(Hebrews 11:1)	2		Nisha
pair_137_(John 8:32)	2		Nisha
pair_72_(1 Samuel 16:7)	2		Nisha
pair_105_(Ephesians 5:25)	3		Nisha
pair_89_(Exodus 20:3)	1		Nisha
pair_117_(Exodus 20:3)	2		Nisha
pair_100_(2 Corinthians 5:17)	3		Nisha
pair_106_(1 Samuel 16:7)	3		Nisha
pair_82_(1 John 4:8)	4		Nisha
pair_130_(Exodus 20:3)	1		Nisha
pair_7_(1 John 4:8)	3		Nisha
pair_113_(Ephesians 5:25)	1		Nisha
pair_115_(2 Corinthians 5:17)	1		Nisha
pair_138_(Genesis 1:1)	2		Nisha
pair_80_(2 Corinthians 5:17)	3		Nisha
pair_105_(1 John 4:8)	3		Nisha
pair_14_(1 John 4:8)	3		Nisha
pair_132_(John 8:32)	2		Nisha
pair_140_(2 Corinthians 5:7)	3		Nisha
pair_44_(Genesis 1:1)	3		Nisha
pair_143_(Hebrews 11:1)	2		Nisha
pair_84_(1 Samuel 16:7)	1		Nisha
pair_47_(2 Corinthians 5:17)	3		Nisha
pair_25_(Exodus 20:3)	3		Nisha
pair_59_(1 John 4:8)	3		Nisha
pair_149_(Hebrews 11:1)	2		Nisha
pair_139_(Hebrews 11:1)	2		Nisha
pair_47_(2 Corinthians 5:7)	3		Nisha
pair_43_(Jeremiah 17:9)	2		Nisha
pair_74_(Ephesians 5:25)	1		Nisha
pair_56_(Ephesians 5:25)	3		Nisha
pair_111_(Ephesians 5:25)	3		Nisha
pair_75_(2 Corinthians 5:7)	3		Nisha
pair_149_(2 Corinthians 5:17)	1		Nisha
pair_120_(Genesis 1:1)	1		Nisha
pair_41_(1 John 4:8)	3		Nisha
pair_99_(2 Corinthians 5:17)	2		Nisha
pair_4_(2 Corinthians 5:7)	3		Nisha
pair_32_(1 John 4:8)	3		Nisha
pair_68_(1 Samuel 16:7)	3		Nisha
pair_7_(Hebrews 11:1)	3		Nisha
pair_107_(John 8:32)	1		Nisha
pair_12_(John 8:32)	1		Nisha
pair_36_(2 Corinthians 5:7)	2		Nisha
pair_17_(Ephesians 5:25)	2		Nisha
pair_123_(2 Corinthians 5:7)	1		Nisha
pair_41_(Ephesians 5:25)	4		Nisha
pair_12_(1 John 4:8)	4		Nisha
pair_64_(Hebrews 11:1)	4		Nisha
pair_39_(1 John 4:8)	3		Nisha
pair_51_(Jeremiah 17:9)	1		Nisha
pair_95_(Exodus 20:3)	2		Nisha
pair_122_(John 8:32)	1		Nisha
pair_44_(1 John 4:8)	2		Nisha
pair_86_(2 Corinthians 5:17)	2		Nisha
pair_28_(Hebrews 11:1)	3		shur
pair_132_(2 Corinthians 5:17)	1		Nisha
pair_32_(Jeremiah 17:9)	3		Nisha
pair_140_(Hebrews 11:1)	2		Nisha
pair_21_(2 Corinthians 5:7)	3		Nisha
pair_3_(1 Samuel 16:7)	2		Nisha
pair_128_(1 John 4:8)	3		Nisha
pair_131_(1 John 4:8)	3		Nisha
pair_55_(Hebrews 11:1)	2		Nisha
pair_37_(2 Corinthians 5:17)	1		Nisha
pair_70_(Exodus 20:3)	1		Nisha
pair_129_(John 8:32)	2		Nisha
pair_21_(1 Samuel 16:7)	2		Nisha
pair_13_(2 Corinthians 5:17)	3		Nisha
pair_59_(Jeremiah 17:9)	2		shur
pair_26_(1 John 4:8)	3		Nisha
pair_25_(Genesis 1:1)	2		Nisha
pair_85_(Jeremiah 17:9)	2		Nisha
pair_33_(Ephesians 5:25)	4		Nisha
pair_123_(1 John 4:8)	2		shur
pair_107_(Hebrews 11:1)	2		shur
pair_88_(Genesis 1:1)	3		shur
pair_127_(Jeremiah 17:9)	3		shur
pair_32_(John 8:32)	1		shur
pair_45_(Exodus 20:3)	3		shur
pair_107_(Ephesians 5:25)	4		shur
pair_57_(1 Samuel 16:7)	2		shur
pair_82_(2 Corinthians 5:7)	3		shur
pair_58_(2 Corinthians 5:17)	1		shur
pair_56_(Hebrews 11:1)	2		shur
pair_0_(Hebrews 11:1)	-		shur
pair_102_(Genesis 1:1)	4		shur
pair_4_(Exodus 20:3)	1		shur
pair_120_(1 Samuel 16:7)	2		shur
pair_94_(2 Corinthians 5:7)	3		shur
pair_84_(Jeremiah 17:9)	1		shur
pair_100_(Hebrews 11:1)	2		shur
pair_62_(Genesis 1:1)	3		shur
pair_19_(John 8:32)	1		shur
pair_124_(2 Corinthians 5:7)	1		shur
pair_52_(2 Corinthians 5:7)	3		shur
pair_110_(2 Corinthians 5:7)	2		shur
pair_66_(1 John 4:8)	3		shur
pair_51_(Hebrews 11:1)	-		shur
pair_132_(Ephesians 5:25)	3		shur
pair_12_(1 John 4:8)	4		shur
pair_47_(1 Samuel 16:7)	3		shur
pair_45_(Ephesians 5:25)	4		shur
pair_102_(2 Corinthians 5:17)	3		shur
pair_46_(Exodus 20:3)	3		shur
pair_16_(Genesis 1:1)	2		shur
pair_5_(1 Samuel 16:7)	3		shur
pair_55_(Hebrews 11:1)	2		shur
pair_52_(Hebrews 11:1)	2		shur
pair_101_(1 John 4:8)	3		shur
pair_142_(1 John 4:8)	4		shur
pair_97_(Ephesians 5:25)	2		shur
pair_116_(Jeremiah 17:9)	4		shur
pair_147_(Exodus 20:3)	3		shur
pair_32_(Genesis 1:1)	2		shur
pair_121_(2 Corinthians 5:17)	1		shur
pair_17_(Ephesians 5:25)	3		shur
pair_58_(Genesis 1:1)	3		shur
pair_75_(2 Corinthians 5:17)	1		shur
pair_14_(Ephesians 5:25)	1		shur
pair_66_(John 8:32)	1		shur
pair_9_(1 John 4:8)	1		shur
pair_81_(1 Samuel 16:7)	2		shur
pair_28_(2 Corinthians 5:7)	3		shur
pair_55_(John 8:32)	1		shur
pair_104_(John 8:32)	1		shur
pair_143_(2 Corinthians 5:17)	2		shur
pair_80_(Genesis 1:1)	4		shur
pair_28_(Ephesians 5:25)	3		shur
pair_59_(Hebrews 11:1)	1		shur
pair_72_(Genesis 1:1)	2		shur
pair_86_(Genesis 1:1)	1		shur
pair_98_(2 Corinthians 5:7)	3		shur
pair_90_(2 Corinthians 5:17)	1		shur
pair_131_(2 Corinthians 5:7)	4		shur
pair_120_(Ephesians 5:25)	3		shur
pair_85_(John 8:32)	2		shur
pair_68_(Genesis 1:1)	1		shur
pair_13_(Ephesians 5:25)	1		shur
pair_34_(1 John 4:8)	3		shur
pair_35_(1 Samuel 16:7)	4		shur
pair_98_(2 Corinthians 5:17)	3		shur
pair_106_(John 8:32)	1		shur
pair_139_(Genesis 1:1)	2		shur
pair_143_(1 Samuel 16:7)	1		shur
pair_133_(Jeremiah 17:9)	3		shur
pair_37_(Hebrews 11:1)	3		shur
pair_80_(2 Corinthians 5:17)	3		shur
pair_67_(Exodus 20:3)	3		shur
pair_58_(Exodus 20:3)	1		shur
pair_84_(1 John 4:8)	4		shur
pair_26_(Hebrews 11:1)	4		shur
pair_62_(2 Corinthians 5:7)	3		shur
pair_97_(Exodus 20:3)	1		shur
pair_10_(2 Corinthians 5:17)	3		shur
pair_69_(Ephesians 5:25)	-		shur
pair_79_(2 Corinthians 5:7)	1		shur
pair_84_(John 8:32)	1		shur
pair_54_(2 Corinthians 5:17)	1		shur
pair_10_(1 Samuel 16:7)	2		shur
pair_27_(Genesis 1:1)	2		shur
pair_61_(1 Samuel 16:7)	1		shur
pair_68_(1 John 4:8)	4		shur
pair_110_(Genesis 1:1)	2		shur
pair_117_(1 Samuel 16:7)	1		shur
pair_128_(Exodus 20:3)	3		shur
pair_96_(Jeremiah 17:9)	2		shur
pair_15_(Hebrews 11:1)	2		shur
pair_115_(2 Corinthians 5:17)	2		shur
pair_147_(2 Corinthians 5:17)	3		shur
pair_52_(2 Corinthians 5:17)	3		shur
pair_128_(1 John 4:8)	4		shur
pair_81_(Exodus 20:3)	3		shur
pair_25_(1 Samuel 16:7)	1		shur
pair_3_(1 Samuel 16:7)	1		shur
pair_43_(1 John 4:8)	3		shur
pair_25_(2 Corinthians 5:17)	1		shur
pair_72_(1 John 4:8)	4		shur
pair_0_(1 John 4:8)	3		shur
pair_75_(Jeremiah 17:9)	1		shur
pair_97_(Hebrews 11:1)	2		shur
pair_119_(Ephesians 5:25)	2		shur
pair_122_(Jeremiah 17:9)	2		shur
pair_125_(Genesis 1:1)	2		shur
